ts_utc	device_name	socket_id	power_w	current_a	voltage_v	frequency_hz
2026-07-08 15:03:15	ps3	2	0	0	222.6	49.84
2026-07-08 15:03:15	ps3	3	0	0	222.7	49.84
2026-07-08 15:04:16	ps2	0	0	0	224.7	49.86
2026-07-08 15:04:16	ps2	1	0	0	224.8	49.86
2026-07-08 15:04:16	ps2	2	0	0	223.4	49.86
2026-07-08 15:04:16	ps2	3	0	0	223.4	49.86
2026-07-08 15:04:17	ps1	0	0	0	223.6	49.84
2026-07-08 15:04:17	ps1	1	0	0	223.7	49.84
2026-07-08 15:04:17	ps1	2	0	0	223.7	49.84
2026-07-08 15:04:17	ps1	3	0	0	223.7	49.84
2026-07-08 15:04:19	ps3	0	0	0	223.6	49.86
2026-07-08 15:04:19	ps3	1	0	0	223.7	49.86
2026-07-08 15:04:19	ps3	2	0	0	222.5	49.84
2026-07-08 15:04:19	ps3	3	0	0	222.5	49.84
2026-07-08 15:05:22	ps2	0	0	0	224.7	49.86
2026-07-08 15:05:22	ps2	1	0	0	224.7	49.86
2026-07-08 15:05:22	ps2	2	0	0	223.3	49.86
2026-07-08 15:05:22	ps2	3	0	0	223.4	49.86
2026-07-08 15:05:23	ps1	0	0	0	223.8	49.86
2026-07-08 15:05:23	ps1	1	0	0	223.9	49.86
2026-07-08 15:05:23	ps1	2	0	0	223.9	49.84
2026-07-08 15:05:23	ps1	3	0	0	223.9	49.84
2026-07-08 15:05:25	ps3	0	0	0	223.6	49.86
2026-07-08 15:05:25	ps3	1	0	0	223.6	49.86
2026-07-08 15:05:25	ps3	2	0	0	222.4	49.84
2026-07-08 15:05:25	ps3	3	0	0	222.5	49.84
2026-07-08 15:06:28	ps2	0	0	0	225	49.84
2026-07-08 15:06:28	ps2	1	0	0	225	49.84
2026-07-08 15:06:28	ps2	2	0	0	223.6	49.86
2026-07-08 15:06:28	ps2	3	0	0	223.6	49.86
2026-07-08 15:06:29	ps1	0	0	0	223.9	49.86
2026-07-08 15:06:29	ps1	1	0	0	223.9	49.86
2026-07-08 15:06:29	ps1	2	0	0	224	49.86
2026-07-08 15:06:29	ps1	3	0	0	224	49.86
2026-07-08 15:06:31	ps3	0	0	0	223.9	49.86
2026-07-08 15:06:31	ps3	1	0	0	223.9	49.86
2026-07-08 15:06:31	ps3	2	0	0	222.7	49.86
2026-07-08 15:06:31	ps3	3	0	0	222.7	49.86
2026-07-08 15:07:32	ps2	0	0	0	224.7	49.84
2026-07-08 15:07:32	ps2	1	0	0	224.7	49.84
2026-07-08 15:07:32	ps2	2	0	0	223.3	49.86
2026-07-08 15:07:32	ps2	3	0	0	223.3	49.86
2026-07-08 15:07:33	ps1	0	0	0	223.6	49.86
2026-07-08 15:07:33	ps1	1	0	0	223.7	49.86
2026-07-08 15:07:33	ps1	2	0	0	223.7	49.86
2026-07-08 15:07:33	ps1	3	0	0	223.7	49.86
2026-07-08 15:07:37	ps3	0	0	0	223.6	49.86
2026-07-08 15:07:37	ps3	1	0	0	223.6	49.86
2026-07-08 15:07:37	ps3	2	0	0	222.4	49.86
2026-07-08 15:07:37	ps3	3	0	0	222.5	49.86
2026-07-08 15:08:38	ps2	0	0	0	224.6	49.87
2026-07-08 15:08:38	ps2	1	0	0	224.7	49.87
2026-07-08 15:08:38	ps2	2	0	0	223.2	49.86
2026-07-08 15:08:38	ps2	3	0	0	223.3	49.86
2026-07-08 15:08:39	ps1	0	0	0	223.7	49.86
2026-07-08 15:08:39	ps1	1	0	0	223.7	49.86
2026-07-08 15:08:39	ps1	2	0	0	223.7	49.86
2026-07-08 15:08:39	ps1	3	0	0	223.8	49.86
2026-07-08 15:08:41	ps3	0	0	0	223.5	49.87
2026-07-08 15:08:41	ps3	1	0	0	223.6	49.87
2026-07-08 15:08:41	ps3	2	0	0	222.4	49.86
2026-07-08 15:08:41	ps3	3	0	0	222.4	49.86
2026-07-08 15:09:42	ps2	0	0	0	224.8	49.86
2026-07-08 15:09:42	ps2	1	0	0	224.8	49.86
2026-07-08 15:09:42	ps2	2	0	0	223.4	49.86
2026-07-08 15:09:42	ps2	3	0	0	223.4	49.86
2026-07-08 15:09:43	ps1	0	0	0	223.5	49.84
2026-07-08 15:09:43	ps1	1	0	0	223.6	49.84
2026-07-08 15:09:43	ps1	2	0	0	223.6	49.86
2026-07-08 15:09:43	ps1	3	0	0	223.6	49.86
2026-07-08 15:09:47	ps3	0	0	0	223.7	49.86
2026-07-08 15:09:47	ps3	1	0	0	223.7	49.86
2026-07-08 15:09:47	ps3	2	0	0	222.5	49.86
2026-07-08 15:09:47	ps3	3	0	0	222.5	49.86
2026-07-08 15:10:48	ps2	0	0	0	224.7	49.86
2026-07-08 15:10:48	ps2	1	0	0	224.8	49.86
2026-07-08 15:10:48	ps2	2	0	0	223.4	49.87
2026-07-08 15:10:48	ps2	3	0	0	223.4	49.87
2026-07-08 15:10:49	ps1	0	0	0	223.7	49.86
2026-07-08 15:10:49	ps1	1	0	0	223.7	49.86
2026-07-08 15:10:49	ps1	2	0	0	223.8	49.87
2026-07-08 15:10:49	ps1	3	0	0	223.8	49.87
2026-07-08 15:10:51	ps3	0	0	0	223.6	49.87
2026-07-08 15:10:51	ps3	1	0	0	223.7	49.87
2026-07-08 15:10:51	ps3	2	0	0	222.5	49.84
2026-07-08 15:10:51	ps3	3	0	0	222.5	49.84
2026-07-08 15:11:52	ps2	0	0	0	224.9	49.86
2026-07-08 15:11:52	ps2	1	0	0	225	49.86
2026-07-08 15:11:52	ps2	2	0	0	223.5	49.87
2026-07-08 15:11:52	ps2	3	0	0	223.6	49.87
2026-07-08 15:11:53	ps1	0	0	0	223.9	49.86
2026-07-08 15:11:53	ps1	1	0	0	223.9	49.86
2026-07-08 15:11:53	ps1	2	0	0	223.9	49.86
2026-07-08 15:11:53	ps1	3	0	0	224	49.86
2026-07-08 15:11:57	ps3	0	0	0	223.8	49.87
2026-07-08 15:11:57	ps3	1	0	0	223.9	49.87
2026-07-08 15:11:57	ps3	2	0	0	222.7	49.86
2026-07-08 15:11:57	ps3	3	0	0	222.7	49.86
2026-07-08 15:12:58	ps2	0	0	0	224.6	49.87
2026-07-08 15:12:58	ps2	1	0	0	224.6	49.87
2026-07-08 15:12:58	ps2	2	0	0	223.2	49.86
2026-07-08 15:12:58	ps2	3	0	0	223.2	49.86
2026-07-08 15:12:59	ps1	0	0	0	223.5	49.87
2026-07-08 15:12:59	ps1	1	0	0	223.5	49.87
2026-07-08 15:12:59	ps1	2	0	0	223.5	49.87
2026-07-08 15:12:59	ps1	3	0	0	223.6	49.87
2026-07-08 15:13:01	ps3	0	0	0	223.5	49.86
2026-07-08 15:13:01	ps3	1	0	0	223.5	49.86
2026-07-08 15:13:01	ps3	2	0	0	222.3	49.87
2026-07-08 15:13:01	ps3	3	0	0	222.4	49.87
2026-07-08 15:14:02	ps2	0	0	0	225.5	49.86
2026-07-08 15:14:02	ps2	1	0	0	225.5	49.86
2026-07-08 15:14:02	ps2	2	0	0	224	49.86
2026-07-08 15:14:02	ps2	3	0	0	224	49.86
2026-07-08 15:14:03	ps1	0	0	0	223.6	49.87
2026-07-08 15:14:03	ps1	1	0	0	223.7	49.87
2026-07-08 15:14:03	ps1	2	0	0	223.7	49.87
2026-07-08 15:14:03	ps1	3	0	0	223.8	49.87
2026-07-08 15:14:07	ps3	0	0	0	224.4	49.87
2026-07-08 15:14:07	ps3	1	0	0	224.4	49.87
2026-07-08 15:14:07	ps3	2	0	0	223.1	49.86
2026-07-08 15:14:07	ps3	3	0	0	223.1	49.86
2026-07-08 15:15:08	ps2	0	0	0	224.5	49.87
2026-07-08 15:15:08	ps2	1	0	0	224.5	49.87
2026-07-08 15:15:08	ps2	2	0	0	223.1	49.87
2026-07-08 15:15:08	ps2	3	0	0	223.1	49.87
2026-07-08 15:15:09	ps1	0	0	0	223.5	49.87
2026-07-08 15:15:09	ps1	1	0	0	223.5	49.87
2026-07-08 15:15:09	ps1	2	0	0	223.5	49.87
2026-07-08 15:15:09	ps1	3	0	0	223.6	49.87
2026-07-08 15:15:11	ps3	0	0	0	223.4	49.86
2026-07-08 15:15:11	ps3	1	0	0	223.4	49.86
2026-07-08 15:15:11	ps3	2	0	0	222.2	49.87
2026-07-08 15:15:11	ps3	3	0	0	222.3	49.87
2026-07-08 15:16:12	ps2	0	0	0	224.4	49.86
2026-07-08 15:16:12	ps2	1	0	0	224.4	49.86
2026-07-08 15:16:12	ps2	2	0	0	223	49.87
2026-07-08 15:16:12	ps2	3	0	0	223.1	49.87
2026-07-08 15:16:13	ps1	0	0	0	223.4	49.87
2026-07-08 15:16:13	ps1	1	0	0	223.4	49.87
2026-07-08 15:16:13	ps1	2	0	0	223.5	49.87
2026-07-08 15:16:13	ps1	3	0	0	223.5	49.87
2026-07-08 15:16:17	ps3	0	0	0	223.3	49.87
2026-07-08 15:16:17	ps3	1	0	0	223.3	49.87
2026-07-08 15:16:17	ps3	2	0	0	222.1	49.87
2026-07-08 15:16:17	ps3	3	0	0	222.2	49.87
2026-07-08 15:17:18	ps2	0	0	0	223.7	49.87
2026-07-08 15:17:18	ps2	1	0	0	223.7	49.87
2026-07-08 15:17:18	ps2	2	0	0	222.3	49.86
2026-07-08 15:17:18	ps2	3	0	0	222.4	49.86
2026-07-08 15:17:19	ps1	0	0	0	223	49.86
2026-07-08 15:17:19	ps1	1	0	0	223.1	49.86
2026-07-08 15:17:19	ps1	2	0	0	223.1	49.87
2026-07-08 15:17:19	ps1	3	0	0	223.1	49.87
2026-07-08 15:17:21	ps3	0	0	0	223.2	49.87
2026-07-08 15:17:21	ps3	1	0	0	223.2	49.87
2026-07-08 15:17:21	ps3	2	0	0	221.9	49.86
2026-07-08 15:17:21	ps3	3	0	0	222	49.86
2026-07-08 15:18:22	ps2	0	0	0	224.2	49.87
2026-07-08 15:18:22	ps2	1	0	0	224.2	49.87
2026-07-08 15:18:22	ps2	2	0	0	222.7	49.87
2026-07-08 15:18:22	ps2	3	0	0	222.8	49.87
2026-07-08 15:18:23	ps1	0	0	0	223	49.86
2026-07-08 15:18:23	ps1	1	0	0	223.1	49.86
2026-07-08 15:18:23	ps1	2	0	0	223.1	49.87
2026-07-08 15:18:23	ps1	3	0	0	223.1	49.87
2026-07-08 15:18:27	ps3	0	0	0	223.1	49.87
2026-07-08 15:18:27	ps3	1	0	0	223.1	49.87
2026-07-08 15:18:27	ps3	2	0	0	221.8	49.86
2026-07-08 15:18:27	ps3	3	0	0	221.9	49.86
2026-07-08 15:19:28	ps2	0	0	0	224.5	49.86
2026-07-08 15:19:28	ps2	1	0	0	224.6	49.86
2026-07-08 15:19:28	ps2	2	0	0	223.1	49.87
2026-07-08 15:19:28	ps2	3	0	0	223.1	49.87
2026-07-08 15:19:29	ps1	0	0	0	223.1	49.86
2026-07-08 15:19:29	ps1	1	0	0	223.1	49.86
2026-07-08 15:19:29	ps1	2	0	0	223.2	49.87
2026-07-08 15:19:29	ps1	3	0	0	223.2	49.87
2026-07-08 15:19:30	ps3	0	0	0	223.5	49.86
2026-07-08 15:19:30	ps3	1	0	0	223.5	49.86
2026-07-08 15:19:30	ps3	2	0	0	222.2	49.86
2026-07-08 15:19:30	ps3	3	0	0	222.2	49.86
2026-07-08 15:20:32	ps2	0	0	0	224.3	49.87
2026-07-08 15:20:32	ps2	1	0	0	224.3	49.87
2026-07-08 15:20:32	ps2	2	0	0	222.9	49.86
2026-07-08 15:20:32	ps2	3	0	0	222.9	49.86
2026-07-08 15:20:33	ps1	0	0	0	223.2	49.86
2026-07-08 15:20:33	ps1	1	0	0	223.2	49.86
2026-07-08 15:20:33	ps1	2	0	0	223.2	49.87
2026-07-08 15:20:33	ps1	3	0	0	223.3	49.87
2026-07-08 15:20:36	ps3	0	0	0	223.2	49.87
2026-07-08 15:20:36	ps3	1	0	0	223.2	49.87
2026-07-08 15:20:36	ps3	2	0	0	222	49.87
2026-07-08 15:20:36	ps3	3	0	0	222.1	49.87
2026-07-08 15:21:38	ps2	0	0	0	224.2	49.87
2026-07-08 15:21:38	ps2	1	0	0	224.3	49.87
2026-07-08 15:21:38	ps2	2	0	0	222.8	49.87
2026-07-08 15:21:38	ps2	3	0	0	222.9	49.87
2026-07-08 15:21:39	ps1	0	0	0	223.2	49.84
2026-07-08 15:21:39	ps1	1	0	0	223.3	49.84
2026-07-08 15:21:39	ps1	2	0	0	223.3	49.86
2026-07-08 15:21:39	ps1	3	0	0	223.4	49.86
2026-07-08 15:21:40	ps3	0	0	0	223.1	49.87
2026-07-08 15:21:40	ps3	1	0	0	223.2	49.87
2026-07-08 15:21:40	ps3	2	0	0	222	49.86
2026-07-08 15:21:40	ps3	3	0	0	222	49.86
2026-07-08 15:22:42	ps2	0	0	0	224.7	49.86
2026-07-08 15:22:42	ps2	1	0	0	224.8	49.86
2026-07-08 15:22:42	ps2	2	0	0	223.4	49.86
2026-07-08 15:22:42	ps2	3	0	0	223.4	49.86
2026-07-08 15:22:43	ps1	0	0	0	223.3	49.87
2026-07-08 15:22:43	ps1	1	0	0	223.3	49.87
2026-07-08 15:22:43	ps1	2	0	0	223.4	49.87
2026-07-08 15:22:43	ps1	3	0	0	223.4	49.87
2026-07-08 15:22:46	ps3	0	0	0	223.6	49.86
2026-07-08 15:22:46	ps3	1	0	0	223.7	49.86
2026-07-08 15:22:46	ps3	2	0	0	222.5	49.86
2026-07-08 15:22:46	ps3	3	0	0	222.5	49.86
2026-07-08 15:23:50	ps2	0	0	0	224.4	49.87
2026-07-08 15:23:50	ps2	1	0	0	224.4	49.87
2026-07-08 15:23:50	ps2	2	0	0	223	49.87
2026-07-08 15:23:50	ps2	3	0	0	223	49.87
2026-07-08 15:23:51	ps1	0	0	0	223.4	49.87
2026-07-08 15:23:51	ps1	1	0	0	223.4	49.87
2026-07-08 15:23:51	ps1	2	0	0	223.4	49.87
2026-07-08 15:23:51	ps1	3	0	0	223.5	49.87
2026-07-08 15:23:52	ps3	0	0	0	223.3	49.87
2026-07-08 15:23:52	ps3	1	0	0	223.3	49.87
2026-07-08 15:23:52	ps3	2	0	0	222.1	49.87
2026-07-08 15:23:52	ps3	3	0	0	222.2	49.87
2026-07-08 15:24:54	ps2	0	0	0	224.4	49.86
2026-07-08 15:24:54	ps2	1	0	0	224.5	49.86
2026-07-08 15:24:54	ps2	2	0	0	223	49.86
2026-07-08 15:24:54	ps2	3	0	0	223.1	49.86
2026-07-08 15:24:55	ps1	0	0	0	223.4	49.87
2026-07-08 15:24:55	ps1	1	0	0	223.5	49.87
2026-07-08 15:24:55	ps1	2	0	0	223.5	49.87
2026-07-08 15:24:55	ps1	3	0	0	223.5	49.87
2026-07-08 15:24:58	ps3	0	0	0	223.3	49.86
2026-07-08 15:24:58	ps3	1	0	0	223.4	49.86
2026-07-08 15:24:58	ps3	2	0	0	222.1	49.86
2026-07-08 15:24:58	ps3	3	0	0	222.2	49.86
2026-07-08 15:26:00	ps2	0	0	0	224.3	49.86
2026-07-08 15:26:00	ps2	1	0	0	224.4	49.86
2026-07-08 15:26:00	ps2	2	0	0	222.9	49.87
2026-07-08 15:26:00	ps2	3	0	0	223	49.87
2026-07-08 15:26:01	ps1	0	0	0	223.3	49.87
2026-07-08 15:26:01	ps1	1	0	0	223.4	49.87
2026-07-08 15:26:01	ps1	2	0	0	223.4	49.87
2026-07-08 15:26:01	ps1	3	0	0	223.5	49.87
2026-07-08 15:26:02	ps3	0	0	0	223.2	49.87
2026-07-08 15:26:02	ps3	1	0	0	223.3	49.87
2026-07-08 15:26:02	ps3	2	0	0	222.1	49.86
2026-07-08 15:26:02	ps3	3	0	0	222.1	49.86
2026-07-08 15:27:04	ps2	0	0	0	224.3	49.87
2026-07-08 15:27:04	ps2	1	0	0	224.3	49.87
2026-07-08 15:27:04	ps2	2	0	0	222.9	49.87
2026-07-08 15:27:04	ps2	3	0	0	222.9	49.87
2026-07-08 15:27:05	ps1	0	0	0	223.2	49.86
2026-07-08 15:27:05	ps1	1	0	0	223.2	49.86
2026-07-08 15:27:05	ps1	2	0	0	223.3	49.86
2026-07-08 15:27:05	ps1	3	0	0	223.3	49.86
2026-07-08 15:27:06	ps3	0	0	0	223.2	49.87
2026-07-08 15:27:06	ps3	1	0	0	223.2	49.87
2026-07-08 15:27:06	ps3	2	0	0	222	49.87
2026-07-08 15:27:06	ps3	3	0	0	222.1	49.87
2026-07-08 15:28:10	ps2	0	0	0	224.3	49.87
2026-07-08 15:28:10	ps2	1	0	0	224.3	49.87
2026-07-08 15:28:10	ps2	2	0	0	222.9	49.88
2026-07-08 15:28:10	ps2	3	0	0	223	49.88
2026-07-08 15:28:11	ps1	0	0	0	223.3	49.87
2026-07-08 15:28:11	ps1	1	0	0	223.4	49.87
2026-07-08 15:28:11	ps1	2	0	0	223.4	49.87
2026-07-08 15:28:11	ps1	3	0	0	223.5	49.87
2026-07-08 15:28:15	ps3	0	0	0	223.2	49.87
2026-07-08 15:28:15	ps3	1	0	0	223.2	49.87
2026-07-08 15:28:15	ps3	2	0	0	222	49.87
2026-07-08 15:28:15	ps3	3	0	0	222.1	49.87
2026-07-08 15:29:16	ps2	0	0	0	224.2	49.86
2026-07-08 15:29:16	ps2	1	0	0	224.2	49.86
2026-07-08 15:29:16	ps2	2	0	0	222.8	49.87
2026-07-08 15:29:16	ps2	3	0	0	222.8	49.87
2026-07-08 15:29:17	ps1	0	0	0	223.2	49.86
2026-07-08 15:29:17	ps1	1	0	0	223.2	49.86
2026-07-08 15:29:17	ps1	2	0	0	223.3	49.87
2026-07-08 15:29:17	ps1	3	0	0	223.3	49.87
2026-07-08 15:29:19	ps3	0	0	0	223.2	49.87
2026-07-08 15:29:19	ps3	1	0	0	223.2	49.87
2026-07-08 15:29:19	ps3	2	0	0	222	49.86
2026-07-08 15:29:19	ps3	3	0	0	222	49.86
2026-07-08 15:30:22	ps2	0	0	0	224.2	49.86
2026-07-08 15:30:22	ps2	1	0	0	224.2	49.86
2026-07-08 15:30:22	ps2	2	0	0	222.8	49.87
2026-07-08 15:30:22	ps2	3	0	0	222.8	49.87
2026-07-08 15:30:23	ps1	0	0	0	223.5	49.86
2026-07-08 15:30:23	ps1	1	0	0	223.5	49.86
2026-07-08 15:30:23	ps1	2	0	0	223.7	49.87
2026-07-08 15:30:23	ps1	3	0	0	223.7	49.87
2026-07-08 15:30:27	ps3	0	0	0	223.1	49.87
2026-07-08 15:30:27	ps3	1	0	0	223.1	49.87
2026-07-08 15:30:27	ps3	2	0	0	221.9	49.87
2026-07-08 15:30:27	ps3	3	0	0	221.9	49.87
2026-07-08 15:31:28	ps2	0	0	0	223.8	49.86
2026-07-08 15:31:28	ps2	1	0	0	223.8	49.86
2026-07-08 15:31:28	ps2	2	0	0	222.4	49.86
2026-07-08 15:31:28	ps2	3	0	0	222.5	49.86
2026-07-08 15:31:29	ps1	0	0	0	222.8	49.87
2026-07-08 15:31:29	ps1	1	0	0	222.8	49.87
2026-07-08 15:31:29	ps1	2	0	0	222.8	49.87
2026-07-08 15:31:29	ps1	3	0	0	222.9	49.87
2026-07-08 15:31:31	ps3	0	0	0	222.7	49.87
2026-07-08 15:31:31	ps3	1	0	0	222.7	49.87
2026-07-08 15:31:31	ps3	2	0	0	221.5	49.87
2026-07-08 15:31:31	ps3	3	198.8	0.911	221.6	49.87
2026-07-08 15:32:32	ps2	0	0	0	223.8	49.86
2026-07-08 15:32:32	ps2	1	0	0	223.8	49.86
2026-07-08 15:32:32	ps2	2	0	0	222.4	49.87
2026-07-08 15:32:32	ps2	3	0	0	222.5	49.87
2026-07-08 15:32:33	ps1	0	0	0	222.6	49.86
2026-07-08 15:32:33	ps1	1	0	0	222.6	49.86
2026-07-08 15:32:33	ps1	2	0	0	222.7	49.86
2026-07-08 15:32:33	ps1	3	0	0	222.7	49.86
2026-07-08 15:32:37	ps3	0	0	0	222.7	49.87
2026-07-08 15:32:37	ps3	1	0	0	222.7	49.87
2026-07-08 15:32:37	ps3	2	0	0	221.5	49.86
2026-07-08 15:32:37	ps3	3	197.9	0.907	221.5	49.86
2026-07-08 15:33:38	ps2	0	0	0	223.4	49.87
2026-07-08 15:33:38	ps2	1	0	0	223.4	49.87
2026-07-08 15:33:38	ps2	2	0	0	222.1	49.87
2026-07-08 15:33:38	ps2	3	0	0	222.1	49.87
2026-07-08 15:33:39	ps1	0	0	0	222.6	49.86
2026-07-08 15:33:39	ps1	1	0	0	222.6	49.86
2026-07-08 15:33:39	ps1	2	0	0	222.6	49.87
2026-07-08 15:33:39	ps1	3	0	0	222.7	49.87
2026-07-08 15:33:41	ps3	0	0	0	222.3	49.87
2026-07-08 15:33:41	ps3	1	0	0	222.3	49.87
2026-07-08 15:33:41	ps3	2	0	0	221.2	49.87
2026-07-08 15:33:41	ps3	3	197.2	0.905	221.2	49.87
2026-07-08 15:34:42	ps2	0	0	0	223.7	49.87
2026-07-08 15:34:42	ps2	1	0	0	223.7	49.87
2026-07-08 15:34:42	ps2	2	0	0	222.3	49.87
2026-07-08 15:34:42	ps2	3	0	0	222.3	49.87
2026-07-08 15:34:43	ps1	0	0	0	222.9	49.87
2026-07-08 15:34:43	ps1	1	0	0	223	49.87
2026-07-08 15:34:43	ps1	2	0	0	223	49.87
2026-07-08 15:34:43	ps1	3	0	0	223	49.87
2026-07-08 15:34:47	ps3	0	0	0	222.5	49.87
2026-07-08 15:34:47	ps3	1	0	0	222.6	49.87
2026-07-08 15:34:47	ps3	2	0	0	221.4	49.87
2026-07-08 15:34:47	ps3	3	196.7	0.902	221.4	49.87
2026-07-08 15:35:48	ps2	0	0	0	223.6	49.87
2026-07-08 15:35:48	ps2	1	0	0	223.7	49.87
2026-07-08 15:35:48	ps2	2	0	0	222.2	49.86
2026-07-08 15:35:48	ps2	3	0	0	222.3	49.86
2026-07-08 15:35:49	ps1	0	0	0	222.4	49.87
2026-07-08 15:35:49	ps1	1	0	0	222.5	49.87
2026-07-08 15:35:49	ps1	2	0	0	222.5	49.87
2026-07-08 15:35:49	ps1	3	0	0	222.5	49.87
2026-07-08 15:35:50	ps3	0	0	0	222.5	49.87
2026-07-08 15:35:50	ps3	1	0	0	222.5	49.87
2026-07-08 15:35:50	ps3	2	0	0	221.3	49.87
2026-07-08 15:35:50	ps3	3	196.3	0.901	221.4	49.87
2026-07-08 15:36:52	ps2	0	0	0	223.6	49.87
2026-07-08 15:36:52	ps2	1	0	0	223.7	49.87
2026-07-08 15:36:52	ps2	2	0	0	222.2	49.87
2026-07-08 15:36:52	ps2	3	0	0	222.3	49.87
2026-07-08 15:36:53	ps1	0	0	0	222.6	49.88
2026-07-08 15:36:53	ps1	1	0	0	222.6	49.88
2026-07-08 15:36:53	ps1	2	0	0	222.6	49.87
2026-07-08 15:36:53	ps1	3	0	0	222.6	49.87
2026-07-08 15:36:56	ps3	0	0	0	222.5	49.87
2026-07-08 15:36:56	ps3	1	0	0	222.5	49.87
2026-07-08 15:36:56	ps3	2	0	0	221.3	49.87
2026-07-08 15:36:56	ps3	3	196	0.899	221.3	49.87
2026-07-08 15:37:58	ps2	0	0	0	223.6	49.86
2026-07-08 15:37:58	ps2	1	0	0	223.6	49.86
2026-07-08 15:37:58	ps2	2	0	0	222.2	49.87
2026-07-08 15:37:58	ps2	3	0	0	222.3	49.87
2026-07-08 15:37:59	ps1	0	0	0	222.5	49.87
2026-07-08 15:37:59	ps1	1	0	0	222.5	49.87
2026-07-08 15:37:59	ps1	2	0	0	222.6	49.87
2026-07-08 15:37:59	ps1	3	0	0	222.6	49.87
2026-07-08 15:38:00	ps3	0	0	0	222.4	49.87
2026-07-08 15:38:00	ps3	1	0	0	222.5	49.87
2026-07-08 15:38:00	ps3	2	0	0	221.3	49.86
2026-07-08 15:38:00	ps3	3	195.6	0.897	221.4	49.86
2026-07-08 15:39:02	ps2	0	0	0	223.6	49.86
2026-07-08 15:39:02	ps2	1	0	0	223.6	49.86
2026-07-08 15:39:02	ps2	2	0	0	222.2	49.87
2026-07-08 15:39:02	ps2	3	0	0	222.3	49.87
2026-07-08 15:39:03	ps1	0	0	0	222.6	49.86
2026-07-08 15:39:03	ps1	1	0	0	222.6	49.86
2026-07-08 15:39:03	ps1	2	0	0	222.6	49.86
2026-07-08 15:39:03	ps1	3	0	0	222.7	49.86
2026-07-08 15:39:06	ps3	0	0	0	222.5	49.86
2026-07-08 15:39:06	ps3	1	0	0	222.5	49.86
2026-07-08 15:39:06	ps3	2	0	0	221.3	49.86
2026-07-08 15:39:06	ps3	3	195.5	0.897	221.4	49.86
2026-07-08 15:40:08	ps2	0	0	0	223.6	49.87
2026-07-08 15:40:08	ps2	1	0	0	223.6	49.87
2026-07-08 15:40:08	ps2	2	0	0	222.2	49.87
2026-07-08 15:40:08	ps2	3	0	0	222.2	49.87
2026-07-08 15:40:09	ps1	0	0	0	222.5	49.87
2026-07-08 15:40:09	ps1	1	0	0	222.6	49.87
2026-07-08 15:40:09	ps1	2	0	0	222.6	49.87
2026-07-08 15:40:09	ps1	3	0	0	222.7	49.87
2026-07-08 15:40:10	ps3	0	0	0	222.5	49.87
2026-07-08 15:40:10	ps3	1	0	0	222.5	49.87
2026-07-08 15:40:10	ps3	2	0	0	221.3	49.87
2026-07-08 15:40:10	ps3	3	195.3	0.896	221.3	49.87
2026-07-08 15:41:12	ps2	0	0	0	223.5	49.87
2026-07-08 15:41:12	ps2	1	0	0	223.5	49.87
2026-07-08 15:41:12	ps2	2	0	0	222.1	49.87
2026-07-08 15:41:12	ps2	3	0	0	222.2	49.87
2026-07-08 15:41:13	ps1	0	0	0	222.6	49.87
2026-07-08 15:41:13	ps1	1	0	0	222.6	49.87
2026-07-08 15:41:13	ps1	2	0	0	222.7	49.86
2026-07-08 15:41:13	ps1	3	0	0	222.7	49.86
2026-07-08 15:41:16	ps3	0	0	0	222.4	49.87
2026-07-08 15:41:16	ps3	1	0	0	222.4	49.87
2026-07-08 15:41:16	ps3	2	0	0	221.2	49.87
2026-07-08 15:41:16	ps3	3	195.1	0.896	221.3	49.87
2026-07-08 15:42:18	ps2	0	0	0	223.3	49.84
2026-07-08 15:42:18	ps2	1	0	0	223.4	49.84
2026-07-08 15:42:18	ps2	2	0	0	221.9	49.87
2026-07-08 15:42:18	ps2	3	0	0	222	49.87
2026-07-08 15:42:19	ps1	0	0	0	222.3	49.86
2026-07-08 15:42:19	ps1	1	0	0	222.3	49.86
2026-07-08 15:42:19	ps1	2	0	0	222.3	49.86
2026-07-08 15:42:19	ps1	3	0	0	222.4	49.86
2026-07-08 15:42:20	ps3	0	0	0	222.2	49.86
2026-07-08 15:42:20	ps3	1	0	0	222.2	49.86
2026-07-08 15:42:20	ps3	2	0	0	221.1	49.86
2026-07-08 15:42:20	ps3	3	194.9	0.895	221.1	49.86
2026-07-08 15:43:22	ps2	0	0	0	223.3	49.87
2026-07-08 15:43:22	ps2	1	0	0	223.3	49.87
2026-07-08 15:43:22	ps2	2	0	0	221.9	49.86
2026-07-08 15:43:22	ps2	3	0	0	222	49.86
2026-07-08 15:43:23	ps1	0	0	0	222.3	49.87
2026-07-08 15:43:23	ps1	1	0	0	222.4	49.87
2026-07-08 15:43:23	ps1	2	0	0	222.4	49.87
2026-07-08 15:43:23	ps1	3	0	0	222.5	49.87
2026-07-08 15:43:26	ps3	0	0	0	222.1	49.87
2026-07-08 15:43:26	ps3	1	0	0	222.2	49.87
2026-07-08 15:43:26	ps3	2	0	0	221	49.86
2026-07-08 15:43:26	ps3	3	194.5	0.894	221.1	49.86
2026-07-08 15:44:28	ps2	0	0	0	223.6	49.87
2026-07-08 15:44:28	ps2	1	0	0	223.6	49.87
2026-07-08 15:44:28	ps2	2	0	0	222.2	49.87
2026-07-08 15:44:28	ps2	3	0	0	222.2	49.87
